,Water,Settlement,Dark soil, Bright soil,Vegetation,Agriculture,Cloud,Cloud shadow
198,1.1986738,25.616735,12.444331,16.980492,9.454544,8.513945,24.686855,7.190687
199,1.1666045,23.7231,12.493661,19.399363,9.639493,8.554015,24.682673,7.0319567
200,0.92504054,19.662779,12.097666,20.428871,9.510872,8.5826645,18.776796,7.0363545
201,0.8805079,19.777828,12.07916,20.93561,9.509302,8.554061,20.630188,6.9791517
202,0.921561,17.616692,12.308805,16.778795,9.5699625,8.546894,20.900444,6.948048
203,1.025782,17.668152,12.336282,15.838056,9.686274,8.505007,23.211504,7.0313387
204,0.8972282,21.49062,12.331943,17.02524,9.581304,8.544125,23.235937,7.2940135
205,1.1065141,21.446264,12.367642,17.177103,9.472288,8.354426,23.437311,7.364914
206,1.1384248,26.410652,12.131534,18.17021,9.6487,8.466687,23.686169,7.025621
207,1.1522807,26.832308,12.137199,16.706646,9.554116,8.520139,24.662533,7.4029717
208,1.1045233,24.102127,12.030515,14.564833,9.522683,8.446901,24.66754,7.1818337
209,1.0100954,22.836817,12.016141,17.56635,9.520456,8.492026,24.711702,6.970443
210,1.0004905,19.628977,12.064394,19.710432,9.588313,8.641601,20.398693,7.062758
211,0.7737207,19.88975,12.06234,21.23111,9.435636,8.70097,22.054028,6.9928975
212,0.74648994,17.790861,12.323101,19.764143,9.379723,8.709543,22.183641,7.1385937
213,0.99121565,17.70231,12.307027,16.57823,9.54147,8.669846,23.653576,7.1688066
214,0.94661665,21.4419,12.318809,17.841518,10.206293,8.50292,23.769995,7.1677046
215,1.1127173,21.72382,12.333875,16.580511,9.704841,8.549952,24.002218,7.501237
216,1.1342515,26.429276,12.114345,16.441364,9.638833,8.531873,24.141127,7.1698
217,1.1496624,26.535799,12.118816,17.46145,10.061912,8.503706,24.31219,7.691754
218,0.99641716,22.936323,11.994978,16.475088,9.749019,8.478877,24.39003,7.182902
219,1.0729018,22.958899,12.0071125,15.080987,9.815694,8.461362,24.359167,6.900008
220,0.8982449,20.963451,12.451797,17.49873,9.640821,8.5179615,20.620193,7.3527265
221,0.8271738,21.108776,12.42808,19.787893,9.602772,8.595376,22.536266,7.2341514
222,0.8918362,19.226032,12.572228,20.905268,9.551737,8.555238,22.604202,7.2714515
223,0.8096679,19.282627,12.577303,18.874191,9.483007,8.532915,23.842289,7.171681
224,0.8099729,22.585476,12.658085,17.117853,9.582358,8.707467,23.851261,7.006017
225,1.0134859,22.824287,12.683763,19.019903,10.191452,8.36499,23.866716,7.2502804
226,0.9818637,27.043129,12.3142,16.311956,9.797869,8.494919,23.954046,7.0740542
227,0.9877237,27.337343,12.309383,15.693999,9.972516,8.501988,24.100674,7.4910264
228,1.1306506,19.988142,11.933229,16.784393,10.245351,8.4240265,24.00387,7.187844
229,1.2268239,20.178703,11.9567585,17.040693,9.6741905,8.445344,23.888083,6.9516726
230,0.94539773,20.986683,12.429885,16.53437,9.652817,8.424856,21.999645,7.3808045
231,0.83487594,20.976042,12.447461,17.808725,9.477329,8.495983,24.211227,6.8359323
232,0.785699,19.108107,12.578642,19.539696,9.599988,8.503157,24.47154,6.726429
233,0.8401023,19.32175,12.5862255,20.27141,9.609281,8.6430855,24.878134,7.039869
234,0.89445305,22.762161,12.634119,19.189297,9.584035,8.648995,24.770493,6.8766522
235,0.8917767,22.698519,12.667987,17.442724,9.501688,8.821813,24.070333,7.160401
236,0.9385745,26.110344,12.2947035,19.008177,9.9088745,8.573296,23.922194,6.965352
237,1.1137995,26.570229,12.328353,17.157637,9.818252,8.668271,22.713305,7.4700937
238,1.1568269,19.976332,11.935808,16.973341,9.54208,8.581144,22.47946,7.4041543
239,1.1268196,20.252316,11.943728,16.938942,9.728989,8.543327,22.135735,7.075009
240,1.0078236,19.740149,12.643377,17.32391,9.38535,8.46021,22.005653,7.1837225
241,1.0036623,19.761305,12.661491,17.554272,9.646671,8.628035,24.503994,6.752589
242,1.0445969,18.57489,12.900958,17.565344,9.527753,8.553494,25.077475,6.6998367
243,0.93948334,18.870928,12.906088,18.8358,9.500739,8.540697,25.537115,7.0171556
244,0.8393529,19.51782,13.278901,19.707798,9.729416,8.833098,25.308945,6.9175787
245,0.97643405,19.433104,13.244655,19.517221,9.633611,8.765234,24.490963,7.169758
246,1.051226,19.071009,12.753957,18.333426,9.570444,8.78239,24.045008,7.0468845
247,1.0156149,19.061543,12.804985,18.515835,9.81411,8.606532,22.638311,7.598485
248,0.95681643,15.621159,12.207582,16.519115,9.877889,8.574282,22.402912,5.624766
249,0.98056024,15.910934,12.210013,16.466896,9.663405,8.433096,21.974579,5.68314
250,1.0893189,11.420203,12.623927,16.552156,9.744615,8.543384,22.532629,5.697675
251,1.1048036,13.069215,12.6352,16.33298,9.461362,8.481632,26.658302,5.6340394
252,1.0111176,12.838892,12.852302,15.92377,9.653076,8.519613,27.296818,5.6697564
253,0.99437517,12.300865,12.855386,15.57765,9.616019,8.421824,27.541079,5.6525464
254,0.9542847,12.8802595,13.261937,15.108189,9.417956,8.57148,27.198301,5.7446256
255,0.8587738,13.695264,13.2132845,14.563923,9.545118,8.895357,24.93505,5.7813616
256,0.94663805,13.04704,12.764353,14.727739,9.526495,8.818205,24.297354,5.688854
257,0.91381365,15.24408,12.812905,14.934948,9.658301,8.828912,21.464787,5.686934
258,0.87568474,15.105091,12.204084,16.368307,11.175846,8.665191,21.159348,5.70634
259,0.9509914,18.189062,12.190828,16.389132,11.180544,8.531864,20.104347,5.824314
260,0.9104271,18.144453,12.496642,16.303877,11.641049,8.401063,62.023243,5.5909834
261,0.8823176,11.513912,12.537238,16.057175,11.618633,8.573375,62.73554,5.495356
262,1.0962642,13.36727,12.6797495,15.8154125,12.02557,8.567625,63.6882,5.6509147
263,0.9731564,13.129995,12.647539,15.376602,12.013438,8.45897,64.47637,5.5609107
264,0.98529303,12.634896,12.894336,14.844899,12.16759,8.381143,67.86427,5.535014
265,0.90538794,12.880203,12.851037,14.412406,12.15478,8.442346,68.76692,5.717698
266,0.8680408,13.287903,12.89384,14.778335,12.8169155,8.765408,70.77627,5.714789
267,0.90301174,12.765211,12.944949,15.066494,12.806518,8.746129,71.007805,5.687487
268,0.8924956,15.145944,12.86677,16.228643,11.190138,8.829296,70.30686,5.634802
269,0.98845214,15.106618,12.844294,16.536339,11.169316,8.651131,69.46434,5.7914
270,1.1752491,18.202454,19.168602,16.435665,11.575423,8.702746,61.586792,5.5468807
271,1.1125307,18.222935,20.478104,15.911967,11.598634,8.578978,62.694473,5.61036
272,1.147959,11.503093,20.527086,15.610038,12.01212,8.548336,63.45247,5.6482115
273,1.0898184,11.921494,19.971796,15.382548,12.033723,8.513048,64.836914,5.503819
274,1.2029293,11.539308,20.007765,15.078004,12.232561,8.559679,69.02011,5.481123
275,1.1364632,12.117345,20.19607,14.661361,12.171117,8.430004,70.17511,5.709035
276,1.098963,12.437756,20.142197,14.979177,12.760792,8.403426,72.05763,5.6771145
277,1.1557485,13.563798,20.518572,15.356808,12.706248,9.051346,72.2968,5.672112
278,1.1098709,13.376223,20.517097,16.24218,11.436642,9.013253,71.0491,5.482289
279,1.0447987,16.205507,21.985033,16.657602,11.447446,9.095495,69.80712,5.629383
280,1.1414397,16.062069,19.801039,16.393946,11.577689,9.100885,61.905773,5.527025
281,1.188234,17.670479,20.49343,16.014277,11.581125,9.055567,62.374584,5.5954404
282,1.127939,17.617407,20.551214,15.538339,11.6616335,9.03115,62.407394,5.5836115
283,1.0270487,10.795971,20.00758,15.396276,11.6660595,8.713444,64.62828,5.5801277
284,1.1001773,11.418625,19.989025,15.369711,12.084106,8.682575,68.65704,5.580548
285,1.025453,11.721397,20.436766,14.992104,12.040244,8.43115,69.73041,5.532216
286,1.1656431,12.396038,20.395693,15.160029,13.086915,8.468863,72.56352,5.424067
287,1.174969,12.706545,20.71108,15.550585,13.02576,9.056181,73.270515,5.474727
288,0.96939915,14.21077,20.688984,16.356041,11.417026,9.072296,73.18154,5.583212
289,1.157368,14.022169,21.323946,16.670994,11.412311,9.168208,71.964355,5.666649
290,1.1122806,16.344725,19.79765,16.436356,11.549232,9.179412,62.919712,5.4931254
291,1.098325,16.156694,20.538677,16.312923,11.52851,9.162471,61.79658,5.5692973
292,1.0047698,17.653526,20.601652,15.833538,11.641232,9.162129,61.87953,5.627245
293,0.9645518,17.521225,20.054546,15.757499,11.691336,8.874095,64.0186,5.5694637
294,1.0911012,11.833105,19.997747,15.916135,12.070966,8.80792,68.0244,5.513729
295,1.1489514,11.112364,20.49716,15.704071,12.024117,8.506938,69.71232,5.5329094
296,1.2330227,11.703633,20.462967,15.754921,13.116127,8.502787,72.959915,5.5563564
297,1.1651216,13.059929,20.74753,15.798227,13.06717,9.034876,73.50687,5.4972925
298,1.0845833,12.621418,20.69876,16.398836,11.765269,9.079721,74.30936,5.7137613
299,1.2960715,16.052334,21.337137,16.64071,11.73199,9.1716175,73.94342,5.6347203
300,1.0276709,15.900801,20.281614,16.551908,11.676603,9.142803,64.071976,5.5513706
301,1.1177802,17.026688,20.937714,16.253492,11.646267,9.114793,62.622326,5.631355
302,1.150333,17.0891,20.99841,15.994027,11.768083,9.1386385,61.874733,5.720601
303,1.1898295,16.885616,20.445452,15.977559,11.801059,8.826196,63.33688,5.6760283
304,1.1669855,16.777859,20.43091,16.096941,11.850773,8.84083,66.32882,5.612725
305,1.119658,11.313335,20.297737,15.858029,11.825323,8.571163,68.098236,5.710355
306,1.1548915,10.44045,20.302141,15.897109,12.922223,8.518427,71.10888,5.6747293
307,1.1967671,11.066672,20.727703,15.776285,12.925765,9.086911,71.49795,5.6459894
308,1.0876484,12.875644,20.682383,16.39752,11.757408,9.131189,74.020676,5.628018
309,1.1804103,12.55681,20.754307,16.53079,11.784518,9.203856,74.53594,5.606391
310,1.0670893,16.110388,20.341898,16.532328,11.687609,9.243522,64.28348,5.548056
311,1.1705129,16.097914,20.948431,16.198708,11.639611,9.083523,63.175636,5.685275
312,1.1411357,17.09292,20.98322,16.103317,11.736295,9.084673,62.66165,5.788363
313,1.1696229,17.082567,20.449697,16.206217,11.723661,9.0159235,64.08438,5.6846967
314,1.0620805,16.913855,20.472185,16.311731,11.877671,9.0348625,66.63043,5.668991
315,1.0697792,16.883753,20.281176,16.180275,11.879928,8.90335,67.57436,5.6423798
316,1.0538837,11.266426,20.28581,16.188278,12.953885,8.866045,70.39218,5.654793
317,1.1465179,9.89215,20.734737,16.085155,13.036675,9.127544,71.470894,5.688905
318,1.2499546,10.3901205,20.727924,16.19659,11.693602,9.151821,74.57034,5.675904
319,1.2750398,12.699989,20.735516,16.573845,11.647362,9.227806,75.57651,5.659463
320,1.1126648,12.433627,20.783825,16.49109,11.7518015,9.228926,64.26487,5.598255
321,1.1115061,16.454557,21.277964,16.249012,11.752152,9.093281,63.13804,5.806769
322,1.0931454,16.446135,21.300657,16.222454,11.773377,9.114952,61.25956,5.7170296
323,1.0959685,16.039923,20.981094,16.34589,11.782228,9.027931,62.259388,5.8277845
324,1.1003933,16.00163,20.994547,16.307318,11.831214,9.058285,64.25011,5.8122396
325,1.0702382,14.629727,20.475998,16.276035,11.84785,8.892266,65.43425,5.772036
326,1.185767,14.631946,20.437958,16.312477,12.896889,8.901957,68.71899,5.7846866
327,1.0664771,11.944732,20.101347,16.19858,12.915358,9.167446,69.85272,5.9105773
328,1.1002301,10.7528925,20.082636,14.396787,11.698186,9.131605,73.45307,6.070483
329,1.20537,10.961084,20.59381,13.823748,11.609644,9.132849,74.99094,6.0484505
330,1.1540424,12.882123,20.763386,13.699101,11.735766,9.174101,64.28912,6.071009
331,1.1114614,12.528244,21.244383,13.498926,11.768591,8.918461,63.104523,6.0722356
332,1.0907739,16.316532,21.328562,13.182826,11.8255415,8.94824,60.256004,6.084641
333,1.1076943,16.058802,21.016571,12.9431,11.846242,8.953208,60.313988,5.996394
334,1.1621566,15.889236,20.969072,13.137215,11.867916,8.967221,62.363617,6.0522323
335,1.1147575,16.35533,20.471895,13.930028,11.870285,8.792632,64.38312,6.113615
336,1.2702115,14.994752,20.463808,13.044838,12.899603,8.840651,67.91388,6.0223165
337,1.2116951,15.011343,20.047348,13.224949,12.868783,9.153188,69.40098,6.0238905
338,1.1116803,17.425009,20.10398,15.112546,9.443329,9.158223,73.1487,6.040981
339,1.1662012,16.989605,20.610712,14.74014,9.350567,9.178583,74.514946,6.012712
340,1.1062309,12.080443,21.026217,14.627844,9.222712,9.177961,66.38328,6.0626974
341,1.1154746,12.85129,20.9271,14.076044,9.159221,8.891481,64.5112,6.133268
342,1.155195,12.084993,21.037357,13.805364,9.306388,8.93793,60.251434,6.150156
343,1.190864,12.049955,21.030079,13.505918,9.178052,8.966945,60.21398,6.062414
344,1.1751578,13.381252,20.98423,13.4100275,9.319325,8.96483,61.043243,6.057384
345,1.1054641,13.245181,20.385788,13.753069,9.352487,8.778316,63.014008,6.096633
346,1.2350407,13.151568,20.339169,13.42824,9.278348,8.80947,66.588875,6.1598835
347,1.1749611,13.23331,19.744686,14.063633,9.185133,9.241021,68.36154,6.0857873
348,1.091707,25.120218,19.814009,15.40454,9.71788,9.253002,71.46896,5.9859853
349,1.2548816,22.7004,20.85472,14.894858,9.949744,9.151181,72.439445,6.0176196
350,0.9902579,14.962802,18.034939,15.114422,9.601251,9.136085,75.018295,6.0472336
351,1.1583382,15.654283,17.377428,14.238958,9.500832,8.909152,75.015114,6.090649
352,1.2059919,15.404025,17.40666,14.021059,9.392048,8.93153,74.685135,6.0351257
353,1.1006303,14.819083,17.854631,13.770428,9.266481,8.912225,72.91389,6.0597134
354,1.0869455,14.7401085,17.88313,13.731235,9.402488,8.898688,71.37118,5.9904866
355,1.1048788,15.011056,18.095129,13.700965,9.2386,8.694132,70.954994,6.024271
356,1.1769912,11.031392,18.141327,13.656492,9.424285,8.749081,72.70973,6.1497164
357,1.1432121,11.1388645,17.493198,14.2494135,9.273268,9.241239,75.56715,6.066406
358,1.1060799,24.619884,17.596283,15.410456,9.843501,9.223684,74.50181,5.923803
359,1.2187759,22.643597,17.063738,14.976833,10.027927,9.326952,72.63982,6.079768
360,1.3556645,14.856166,18.065598,15.237793,9.459607,9.375707,74.838875,6.118149
361,1.2907296,14.857135,17.401764,14.575344,9.453847,9.364867,73.97149,6.1026998
362,1.3295578,14.344131,17.415876,14.416626,9.3765,9.357515,74.18978,5.962097
363,1.372782,14.276655,17.93337,13.990701,9.295785,9.333612,72.899574,5.9879794
364,1.3519143,14.733931,17.908678,14.009501,9.363018,9.3376045,71.1598,6.021299
365,1.3463817,15.448591,18.067642,14.213572,9.229822,9.39637,71.72261,6.0624204
366,1.430947,11.352848,18.121016,14.392109,9.405968,9.392905,73.78583,6.1418486
367,1.4667696,11.515314,17.532639,14.652828,9.550801,9.359829,74.96594,6.156417
368,1.4897195,27.322409,17.611856,15.145651,9.6119795,9.256175,73.9452,5.991893
369,1.4548616,25.613405,17.074158,14.768154,9.76061,9.2886305,71.05544,6.0471334
370,1.3815502,18.257566,17.794956,15.161764,9.419068,9.311661,74.54103,6.0560093
371,1.3447694,18.375975,17.759068,14.91444,9.541052,9.3220215,73.17001,6.034248
372,1.3040742,18.801764,17.779654,14.5482,9.512997,9.28588,73.61911,5.9968295
373,1.2674353,18.859982,17.989128,14.303027,9.469319,9.308041,73.42851,6.014613
374,1.300741,21.228237,17.957266,14.141013,9.5427065,9.221361,72.01981,6.029099
375,1.2553136,20.945158,17.97126,13.962183,9.356798,9.2533245,72.126144,5.9768124
376,1.3251892,11.460801,17.998728,14.681842,9.398238,9.391073,72.76048,6.0008435
377,1.3607285,12.355165,18.408772,14.938637,9.655573,9.369182,73.74198,6.025511
378,1.3096617,26.626621,18.46703,14.7736635,9.674853,9.465593,73.22415,6.023686
379,1.2713771,26.172335,18.35001,14.505286,9.853013,9.289962,70.45031,6.0226765
380,1.2896729,18.321814,17.84767,14.840667,9.510083,9.322655,74.98836,6.0398498
381,1.3934902,18.317364,17.785866,15.120436,9.569204,9.295646,73.10868,6.086391
382,1.2992282,18.803183,17.84352,14.887642,9.505576,9.285988,73.727264,6.00887
383,1.3497857,19.097544,17.982393,14.776156,9.501729,9.318631,73.708694,6.0331063
384,1.3052102,22.279995,17.983746,14.671889,9.5298195,9.347112,72.71954,6.0038557
385,1.2609776,21.275515,17.988739,15.02182,9.229023,9.235308,71.233795,6.0197988
386,1.2706217,11.227436,17.959038,15.372433,9.422087,9.201208,70.35963,6.111727
387,1.2982867,12.263627,18.399054,15.071317,9.747891,9.30644,69.77732,6.0148187
388,1.3559059,26.62388,18.466272,14.502626,9.227907,9.351294,69.55657,5.9233074
389,1.323966,24.957636,18.350096,14.681336,9.292196,9.444551,66.26847,5.99259
390,1.3603878,15.966371,18.258602,14.707709,9.477112,9.215508,75.49619,6.016978
391,1.3706841,16.058636,18.434393,14.995755,9.470723,9.281817,72.893654,6.0223618
392,1.3450629,18.081667,18.50098,14.914409,9.491917,9.275156,73.03916,6.020459
393,1.2371224,18.531094,18.095564,14.98428,9.363047,9.17423,73.55379,6.015507
394,1.2654,20.211803,18.002954,15.126374,9.02131,9.178185,72.9736,6.0639763
395,1.3646694,19.163647,18.036146,15.538178,9.096168,9.211395,71.05089,6.0807157
396,1.4094062,11.133007,18.08381,15.448269,9.069883,9.189432,69.57916,6.0161157
397,1.258713,11.87538,19.406128,15.1753025,9.110141,9.1890955,67.58922,6.0788646
398,1.3842621,26.572,19.445604,13.772165,9.200865,9.224257,67.260315,6.001423
399,1.3334577,25.023235,19.422468,14.317394,9.33283,9.210356,64.624275,6.0526624
400,1.3735374,16.172733,18.282417,14.147381,9.519159,9.371769,74.29371,6.0332384
401,1.3740952,16.223543,18.454763,14.330281,9.411794,9.2658,71.51407,6.0092287
402,1.3054998,18.056826,18.472393,14.247078,9.3346615,9.205166,71.43695,6.0468464
403,1.250582,18.19454,18.066624,15.299075,9.454943,9.211973,70.706635,6.032903
404,1.1818899,19.177341,17.97387,15.420678,9.165183,9.15072,69.76885,6.0741253
405,1.2526501,19.035288,18.01883,15.86448,9.40505,9.132798,67.795334,6.0351486
406,1.314162,11.507023,18.114115,15.870202,9.177229,9.160932,66.780685,6.065206
407,1.2734503,11.835469,19.467007,15.464662,9.11439,9.172976,63.87089,5.9924393
408,1.277791,20.362053,19.409569,13.274529,8.959412,9.209846,62.926926,6.0243125
409,1.4149628,17.63983,19.297396,13.679946,9.08226,9.288533,59.414806,6.0651217
410,1.3261863,12.963369,18.413446,13.946459,9.466762,9.3264065,73.60379,6.059263
411,1.4361498,12.955499,18.206072,14.231949,9.327008,9.414013,70.87375,6.013675
412,1.338711,13.972557,18.158737,14.032639,9.657455,9.252284,69.947174,6.0912266
413,1.3690844,13.640869,17.94368,15.146913,9.812254,9.205881,68.64048,6.020887
414,1.2915084,12.9687,17.935957,15.248239,9.151115,9.210207,67.65965,6.101333
415,1.2527665,13.359714,18.580788,15.962108,9.193576,9.191151,65.69678,6.100714
416,1.2025014,10.6910715,18.628014,15.911316,9.181283,9.1502,64.64673,6.170902
417,1.2497145,10.829331,19.75461,15.290406,9.087327,9.154327,61.89927,6.060521
418,1.2923417,11.10872,19.70353,12.601635,9.048331,9.117567,60.757908,6.1759315
419,1.3649294,11.824182,19.024302,12.33362,8.912275,9.168001,56.52333,6.078644
420,1.3481033,11.643282,18.432476,12.217085,9.388415,9.155433,70.89432,6.115716
421,1.3594946,11.408314,18.204218,12.100483,9.115031,9.190685,67.94148,6.0507197
422,1.4417758,11.314762,18.146294,11.902841,9.718645,9.268412,65.93089,6.071986
423,1.3351896,11.514337,17.988245,11.44693,9.699784,9.126512,65.5308,5.99901
424,1.374013,11.395071,18.006285,11.217539,8.95649,9.2028675,65.28522,6.135146
425,1.2321371,10.962513,18.609615,11.006605,9.239534,9.187639,63.834145,6.109521
426,1.2450985,11.564098,18.6725,10.687259,9.075322,9.2085,61.652443,6.068508
427,1.2572899,11.444061,19.790499,10.409147,8.836636,9.166517,59.43764,6.073225
428,1.28675,17.702616,19.793844,10.317513,10.12049,9.162862,58.11683,6.0733624
429,1.2772866,17.788404,19.100662,12.416694,10.080528,9.109667,53.300896,6.0242414
430,1.3860676,13.079465,15.561752,12.097994,10.419875,9.160067,69.771065,6.1058073
431,1.4079258,12.83039,15.610993,11.920313,10.388932,9.135033,66.74104,5.990996
432,1.2642481,13.625798,14.891361,11.5633745,10.637248,9.202386,64.73714,6.0001063
433,1.3188926,13.641857,15.026462,11.479851,10.635565,9.295342,64.51596,6.0186257
434,1.2281507,13.121034,15.021247,10.878458,10.66046,9.200154,64.7712,6.063088
435,1.2187238,13.823418,14.964341,10.677741,10.636382,9.230275,63.806667,6.0171275
436,1.3288305,10.682092,15.071461,10.4758415,10.56801,9.133619,61.81614,5.955299
437,1.2470737,11.01158,15.1339655,10.074021,10.553112,9.158565,59.073055,6.026237
438,1.2727989,11.355571,14.772469,9.783287,10.04108,9.141371,57.370823,6.083461
439,1.2842643,12.08465,14.805941,9.902395,10.0035,9.129425,52.26091,6.1318827
440,1.2654301,11.464619,15.581902,12.28775,10.334757,8.999274,45.30571,6.0197763
441,1.3784677,10.916174,15.622971,12.031343,10.344334,9.031457,46.62937,5.9984636
442,1.6066493,11.465009,15.0067625,11.705163,10.490058,9.136362,51.515327,5.985362
443,1.4284433,12.188411,15.115223,11.419588,10.489939,9.105889,52.869198,6.0696783
444,1.2775452,11.575595,15.020944,11.267442,10.643533,9.24876,55.203537,6.1345325
445,1.3269151,11.38199,15.042985,10.57396,10.6404085,9.459148,56.378353,5.994118
446,1.2887983,12.19831,15.20357,10.4244375,10.714559,9.442171,59.615517,5.9702835
447,1.3265792,11.7998295,15.144167,10.505355,10.703592,9.326016,60.946625,6.0089207
448,1.221605,11.257808,14.716179,10.382074,9.982132,9.283139,64.655396,6.039811
449,1.2812368,11.234162,14.849397,10.119421,9.9948015,9.193411,65.17259,6.0514684
450,1.3406109,12.7951145,15.489076,10.122721,10.35083,9.246628,44.23664,6.088818
451,1.2003989,12.479272,15.56396,11.670581,10.368475,9.21209,45.064434,6.0312157
452,1.330355,11.032506,15.0247965,10.658333,10.534885,9.2441225,49.36968,6.0328193
453,1.279837,11.829414,15.015334,10.405952,10.536122,9.182092,50.87147,6.209457
454,1.2959464,10.527317,14.766703,9.405134,10.715325,9.043909,54.55577,6.0844784
455,1.3373265,10.4017935,14.8624525,9.094668,10.687531,9.662017,56.57678,6.010324
456,1.2640806,11.342759,14.780579,8.652802,10.776846,9.614642,60.99112,5.9674764
457,1.3466735,10.841755,14.793745,8.21061,10.752759,9.343535,62.32379,5.9923296
458,1.2490388,11.175184,14.689041,9.224199,10.342204,9.322825,65.02052,5.9909005
459,1.2498715,10.906265,14.650212,9.345606,10.253806,9.2295475,65.717026,5.9703937
460,1.3356298,12.52329,15.567549,8.835366,10.28531,9.251033,43.282166,6.042068
461,1.266137,12.492888,15.693843,8.6083355,10.307755,9.164248,44.691753,6.02279
462,1.2958753,11.157449,15.042289,11.416744,10.149609,9.198421,48.926105,6.077509
463,1.3254452,11.494413,14.97731,10.114596,10.1546755,9.180657,49.74508,6.190871
464,1.3118833,9.935622,14.7719965,9.929116,10.463696,9.115757,52.841644,6.0221953
465,1.2997754,9.645756,14.773152,8.832626,10.448496,9.66897,54.43294,6.0387278
466,1.29252,10.739843,14.654794,8.536039,10.673531,9.630896,59.95783,5.9748116
467,1.378457,10.333758,14.693489,8.159819,10.672245,9.400025,61.9913,6.109031
468,1.2338923,11.139569,14.588892,7.7886415,10.305652,9.390492,64.80314,5.9302545
469,1.2170831,11.15978,14.557438,8.937005,10.290336,9.197249,65.82861,5.998419
470,1.3084183,15.149055,15.347805,9.283233,10.295827,9.179637,42.295322,6.0052767
471,1.3491322,15.21844,15.434761,8.75924,10.3239355,9.1819935,44.323257,5.9867787
472,1.3222822,14.11069,15.046502,8.1943245,10.179898,9.195401,46.38892,6.083298
473,1.3488234,14.065047,15.026833,9.872777,10.248641,9.193543,46.30369,6.1466293
474,1.2640806,11.093959,14.660996,7.874756,10.512028,9.1524105,47.925533,6.004076
475,1.173855,11.129146,14.67462,7.43989,10.486757,9.685833,48.444103,5.950872
476,1.3340144,10.865715,14.7070875,6.901632,10.720949,9.823047,56.191055,5.9374914
477,1.3384267,10.815741,14.673317,6.763875,10.715339,9.527909,59.42254,6.0526457
478,1.2990098,11.287922,14.914325,7.5238833,10.964847,9.501051,63.891296,5.9923706
479,1.2290484,10.516746,14.928236,7.911193,11.002888,9.332319,65.026085,6.008943
480,1.2263552,22.35464,15.399121,8.663242,10.654059,9.313499,43.356136,6.0349874
481,1.3002098,26.763226,15.514552,8.600474,10.718681,9.292546,44.753387,6.02575
482,1.3355571,13.75456,15.073844,7.297796,10.078772,9.280975,47.05195,6.0409393
483,1.255394,13.85128,15.038014,6.2976003,10.205245,9.214537,46.41829,6.0650883
484,1.4239331,11.18823,14.700485,9.170108,10.302012,9.131834,47.170662,6.0410895
485,1.3169252,11.192097,14.725665,7.4354863,10.236411,9.642281,46.820408,5.906952
486,1.3600048,10.575621,14.733349,7.3571973,10.495099,9.801218,54.30879,5.876057
487,1.3270174,10.661579,14.634362,7.247077,10.48888,9.424219,58.07872,5.9570785
488,1.2171072,12.378277,14.909959,7.2880993,10.850006,9.447019,63.20349,6.1419144
489,1.1841159,11.445131,14.905945,7.9121003,10.854011,9.321534,64.369644,6.120001
490,1.226735,20.757694,15.302546,7.9578786,10.518484,9.276165,45.212765,6.104978
491,1.279507,22.983643,15.384157,8.357199,10.567149,9.244027,46.09967,6.0655923
492,1.233533,17.212404,15.270084,8.075745,9.965895,9.306673,47.3196,6.035898
493,1.26289,16.808134,15.2164955,6.577053,10.063495,9.233468,46.355434,6.1306934
494,1.4094338,14.112067,14.927725,5.8701105,10.247895,9.204372,44.308205,6.0059776
495,1.3571632,14.476228,14.998731,7.932579,10.294302,9.6954,44.063084,5.884726
496,1.3196988,12.268696,14.903737,8.04361,10.476846,9.801794,52.28863,5.91488
497,1.3343282,12.10497,14.79745,7.928738,10.467724,9.512679,55.890797,6.040033
498,1.2483331,11.905295,15.268669,8.465513,10.959544,9.489696,61.496788,5.1483064
499,1.2556751,11.609679,15.238266,8.450878,10.960922,9.447976,62.714954,5.1299124
500,1.2474717,15.972113,15.24526,7.8547163,10.746591,9.379302,45.852726,5.439408
501,1.2713646,15.994279,15.332248,7.5278497,10.795814,9.385402,47.176258,5.384753
502,1.3159744,16.789513,15.18668,5.9659195,10.149886,9.491541,48.216797,5.4461474
503,1.3768421,16.956,15.177324,5.344471,10.263268,9.306636,47.392414,5.447132
504,1.3244168,14.046038,14.8794365,4.7323394,9.87328,9.295985,46.475025,5.399185
505,1.3177581,14.280207,14.947497,4.676674,9.976524,9.772021,47.185844,5.378578
506,1.2358236,11.658149,14.927419,27.92213,9.912492,9.758496,54.429256,5.151134
507,1.2997272,11.66916,14.930144,27.917646,9.895884,9.556281,56.637684,5.1969123
508,1.2046597,12.852852,15.346906,29.667925,9.742787,9.510117,61.30124,5.0800214
509,1.2528561,14.292316,15.166723,29.666384,9.666225,9.411063,61.822296,4.9963107
510,1.2388402,14.264543,10.453809,29.43551,9.67083,9.443285,48.321163,5.3778195
511,1.2385103,13.243451,10.492895,29.413591,9.565257,9.407511,49.70311,5.376951
512,1.2368172,13.250224,10.474145,29.231857,9.577395,9.429857,50.37708,5.4360294
513,1.3220671,11.378876,10.4609995,29.252695,9.484563,9.277004,50.725716,5.387403
514,1.3571632,11.557034,10.501057,29.432653,9.536794,9.299409,51.429096,5.1302323
515,1.274648,10.760236,10.366179,29.42355,9.275945,9.633467,51.97588,5.1567836
516,1.2583545,11.346076,10.339906,30.93053,9.310658,9.602036,56.53424,5.212631
